Time_Index,Demand_MW_MG,Demand_MW_SP,Demand_MW_GO,Demand_MW_RJ,Demand_MW_ES,Demand_MW_RO,Demand_MW_MS,Demand_MW_MT,Demand_MW_AC,Demand_MW_DF,Demand_MW_PA,Demand_MW_TO,Demand_MW_MA,Demand_MW_AP,Demand_MW_AM,Demand_MW_RR,Demand_MW_SC,Demand_MW_PR,Demand_MW_RS,Demand_MW_PI,Demand_MW_CE,Demand_MW_RN,Demand_MW_PB,Demand_MW_PE,Demand_MW_AL,Demand_MW_SE,Demand_MW_BA,Demand_MW_ARG,Demand_MW_URY,Demand_MW_VEN,Demand_MW_PRY
4871,7503.13,15897.44,2493.51,5625.99,1390.66,527.0,908.12,1190.89,216.01,887.24,2204.22,487.61,2072.64,168.25,829.52,134.76,2760.04,4332.22,4342.74,660.69,1893.75,749.72,842.18,1908.2,588.83,466.66,3110.97,0.0,0.0,0.0,0.0
4872,6838.21,14488.62,2272.54,5127.42,1267.42,480.29,827.65,1085.36,196.87,808.61,2182.17,482.73,2051.9,166.56,821.22,133.41,2481.75,3895.4,3904.86,632.31,1812.41,717.52,806.01,1826.24,563.54,446.61,2977.35,0.0,0.0,0.0,0.0
4873,6300.67,13349.68,2093.89,4724.36,1167.79,442.54,762.59,1000.04,181.4,745.05,2150.77,475.79,2022.38,164.17,809.41,131.49,2241.34,3518.06,3526.6,604.07,1731.44,685.47,770.0,1744.65,538.36,426.66,2844.34,0.0,0.0,0.0,0.0
4874,5885.58,12470.2,1955.95,4413.12,1090.86,413.38,712.35,934.16,169.45,695.96,2098.44,464.21,1973.17,160.17,789.71,128.29,2084.7,3272.18,3280.12,584.16,1674.37,662.88,744.63,1687.15,520.62,412.6,2750.6,0.0,0.0,0.0,0.0
4875,5667.49,12008.12,1883.47,4249.59,1050.44,398.07,685.95,899.54,163.17,670.18,2042.75,451.89,1920.8,155.92,768.75,124.89,2021.94,3173.68,3181.38,571.42,1637.87,648.43,728.39,1650.37,509.27,403.61,2690.63,0.0,0.0,0.0,0.0
4876,5563.25,11787.27,1848.83,4171.43,1031.12,390.74,673.33,883.0,160.17,657.85,1998.27,442.05,1878.98,152.53,752.01,122.17,2011.8,3157.77,3165.43,569.48,1632.32,646.23,725.92,1644.77,507.54,402.24,2681.5,0.0,0.0,0.0,0.0
4877,5604.01,11873.61,1862.37,4201.99,1038.67,393.61,678.27,889.46,161.34,662.67,1963.5,434.36,1846.29,149.87,738.93,120.04,2030.39,3186.94,3194.67,566.45,1623.61,642.78,722.05,1636.0,504.83,400.09,2667.2,0.0,0.0,0.0,0.0
4878,5869.61,12436.36,1950.64,4401.14,1087.9,412.26,710.41,931.62,168.99,694.08,1928.37,426.59,1813.25,147.19,725.71,117.89,2138.04,3355.91,3364.05,564.51,1618.05,640.58,719.58,1630.4,503.1,398.72,2658.07,0.0,0.0,0.0,0.0
4879,6250.91,13244.25,2077.36,4687.05,1158.57,439.04,756.56,992.14,179.96,739.16,1830.06,404.84,1720.81,139.69,688.71,111.88,2409.34,3781.74,3790.92,548.35,1571.73,622.24,698.98,1583.72,488.7,387.31,2581.97,0.0,0.0,0.0,0.0
4880,6659.65,14110.28,2213.19,4993.53,1234.33,467.75,806.03,1057.02,191.73,787.5,1787.45,395.41,1680.75,136.43,672.68,109.28,2706.22,4247.73,4258.05,587.07,1682.71,666.18,748.33,1695.55,523.21,414.65,2764.29,0.0,0.0,0.0,0.0
4881,7151.73,15152.9,2376.73,5362.51,1325.53,502.31,865.59,1135.12,205.9,845.69,1888.75,417.82,1775.99,144.17,710.8,115.47,2962.31,4649.7,4660.99,629.15,1803.33,713.93,801.97,1817.09,560.71,444.38,2962.44,0.0,0.0,0.0,0.0
4882,7447.23,15778.99,2474.93,5584.07,1380.3,523.07,901.36,1182.02,214.41,880.63,1976.96,437.34,1858.94,150.9,744.0,120.86,3055.0,4795.18,4806.82,650.03,1863.18,737.62,828.59,1877.39,579.32,459.12,3060.75,0.0,0.0,0.0,0.0
4883,7663.27,16236.73,2546.73,5746.07,1420.34,538.24,927.5,1216.31,220.63,906.18,2016.58,446.1,1896.2,153.92,758.91,123.29,3166.75,4970.59,4982.66,661.14,1895.04,750.24,842.76,1909.51,589.23,466.98,3113.1,0.0,0.0,0.0,0.0
4884,7666.75,16244.11,2547.88,5748.68,1420.99,538.49,927.93,1216.86,220.73,906.59,2016.58,446.1,1896.2,153.92,758.91,123.29,3169.89,4975.52,4987.6,660.63,1893.56,749.65,842.1,1908.01,588.77,466.61,3110.67,0.0,0.0,0.0,0.0
4885,7626.21,16158.2,2534.41,5718.28,1413.47,535.64,923.02,1210.43,219.56,901.79,2009.85,444.61,1889.87,153.41,756.38,122.87,2924.9,4590.98,4602.12,647.05,1854.65,734.25,824.8,1868.81,576.67,457.02,3046.75,0.0,0.0,0.0,0.0
4886,7791.87,16509.21,2589.46,5842.5,1444.18,547.28,943.07,1236.72,224.33,921.38,2093.21,463.05,1968.25,159.77,787.74,127.97,3062.24,4806.55,4818.22,662.24,1898.19,751.48,844.16,1912.68,590.21,467.75,3118.27,0.0,0.0,0.0,0.0
4887,7947.3,16838.53,2641.12,5959.04,1472.99,558.19,961.88,1261.39,228.8,939.76,2200.86,486.87,2069.47,167.99,828.26,134.55,3145.03,4936.5,4948.48,672.26,1926.91,762.85,856.93,1941.62,599.14,474.83,3165.45,0.0,0.0,0.0,0.0
4888,8005.46,16961.75,2660.44,6002.65,1483.77,562.28,968.92,1270.62,230.48,946.64,2219.18,490.92,2086.7,169.39,835.15,135.67,3154.92,4952.03,4964.05,671.03,1923.39,761.46,855.37,1938.07,598.04,473.96,3159.67,0.0,0.0,0.0,0.0
4889,8032.08,17018.15,2669.29,6022.61,1488.7,564.15,972.14,1274.85,231.24,949.79,2178.43,481.91,2048.39,166.28,819.82,133.18,3202.71,5027.04,5039.25,661.14,1895.04,750.24,842.76,1909.51,589.23,466.98,3113.1,0.0,0.0,0.0,0.0
4890,7929.28,16800.35,2635.13,5945.53,1469.65,556.93,959.7,1258.53,228.28,937.63,2078.26,459.75,1954.19,158.63,782.12,127.06,3173.27,4980.82,4992.91,649.19,1860.77,736.67,827.52,1874.97,578.57,458.53,3056.79,0.0,0.0,0.0,0.0
4891,8623.89,18272.07,2865.97,6466.36,1598.39,605.71,1043.77,1368.78,248.28,1019.77,2022.56,447.43,1901.82,154.38,761.16,123.65,3286.47,5158.5,5171.03,674.53,1933.4,765.42,859.82,1948.15,601.16,476.43,3176.1,0.0,0.0,0.0,0.0
4892,8395.77,17788.73,2790.16,6295.31,1556.11,589.69,1016.16,1332.57,241.71,992.79,2116.38,468.18,1990.04,161.54,796.47,129.39,3183.89,4997.49,5009.62,659.01,1888.93,747.82,840.04,1903.34,587.33,465.47,3103.06,0.0,0.0,0.0,0.0
4893,8200.61,17375.24,2725.3,6148.98,1519.94,575.98,992.54,1301.6,236.1,969.72,2151.52,475.95,2023.08,164.22,809.69,131.54,3035.93,4765.25,4776.82,651.06,1866.14,738.79,829.91,1880.38,580.24,459.85,3065.62,0.0,0.0,0.0,0.0
4894,8070.78,17100.16,2682.15,6051.63,1495.87,566.86,976.83,1280.99,232.36,954.36,2205.35,487.86,2073.69,168.33,829.94,134.83,2963.28,4651.22,4662.51,676.14,1938.03,767.26,861.88,1952.82,602.6,477.57,3183.71,0.0,0.0,0.0,0.0
4895,7628.87,16163.84,2535.29,5720.27,1413.97,535.83,923.34,1210.85,219.63,902.11,2240.11,495.55,2106.38,170.99,843.03,136.95,2813.87,4416.7,4427.43,663.34,1901.34,752.73,845.56,1915.85,591.19,468.53,3123.45,0.0,0.0,0.0,0.0
4896,6966.41,14760.23,2315.14,5223.54,1291.18,489.3,843.16,1105.7,200.56,823.77,2229.27,493.15,2096.19,170.16,838.95,136.29,2526.4,3965.49,3975.11,632.83,1813.89,718.11,806.67,1827.73,564.0,446.98,2979.79,0.0,0.0,0.0,0.0
4897,6389.75,13538.42,2123.5,4791.15,1184.3,448.79,773.37,1014.18,183.96,755.58,2181.05,482.49,2050.85,166.48,820.8,133.34,2268.14,3560.11,3568.75,607.69,1741.82,689.58,774.62,1755.11,541.59,429.22,2861.39,0.0,0.0,0.0,0.0
4898,5989.81,12691.05,1990.59,4491.27,1110.18,420.7,724.96,950.7,172.45,708.29,2128.72,470.91,2001.64,162.48,801.11,130.14,2126.69,3338.1,3346.21,588.88,1687.9,668.23,750.64,1700.78,524.82,415.93,2772.81,0.0,0.0,0.0,0.0
4899,5748.78,12180.37,1910.49,4310.55,1065.5,403.78,695.79,912.44,165.51,679.79,2081.25,460.41,1957.0,158.86,783.24,127.24,2055.49,3226.34,3234.17,580.6,1664.18,658.84,740.09,1676.88,517.45,410.09,2733.85,0.0,0.0,0.0,0.0
4900,5639.43,11948.68,1874.15,4228.55,1045.24,396.09,682.55,895.09,162.36,666.86,2012.47,445.19,1892.33,153.61,757.36,123.03,2055.97,3227.1,3234.93,578.21,1657.33,656.13,737.05,1669.98,515.32,408.4,2722.59,0.0,0.0,0.0,0.0
4901,5666.05,12005.08,1882.99,4248.52,1050.17,397.96,685.78,899.31,163.13,670.01,1984.81,439.07,1866.32,151.5,746.95,121.34,2074.56,3256.27,3264.17,579.57,1661.22,657.67,738.78,1673.9,516.53,409.36,2728.98,0.0,0.0,0.0,0.0
4902,5924.08,12551.77,1968.74,4441.99,1097.99,416.09,717.01,940.27,170.55,700.52,1960.14,433.62,1843.13,149.62,737.67,119.84,2199.35,3452.14,3460.52,576.01,1651.03,653.63,734.24,1663.63,513.36,406.85,2712.24,0.0,0.0,0.0,0.0
4903,6328.72,13409.12,2103.22,4745.4,1172.99,444.51,765.98,1004.49,182.2,748.37,1864.83,412.53,1753.5,142.34,701.8,114.01,2451.33,3847.66,3857.0,558.17,1599.89,633.39,711.5,1612.1,497.46,394.25,2628.24,0.0,0.0,0.0,0.0
4904,6719.44,14236.97,2233.06,5038.37,1245.41,471.95,813.27,1066.51,193.45,794.57,1823.33,403.35,1714.49,139.17,686.18,111.47,2734.94,4292.82,4303.24,592.43,1698.09,672.27,755.17,1711.05,527.99,418.44,2789.55,0.0,0.0,0.0,0.0
4905,7192.07,15238.37,2390.13,5392.75,1333.01,505.15,870.47,1141.52,207.06,850.46,1947.81,430.89,1831.53,148.67,733.02,119.08,2988.38,4690.62,4702.01,632.38,1812.59,717.6,806.09,1826.43,563.59,446.66,2977.66,0.0,0.0,0.0,0.0
4906,7498.63,15887.89,2492.01,5622.62,1389.83,526.68,907.58,1190.18,215.89,886.71,2022.56,447.43,1901.82,154.38,761.16,123.65,3081.79,4837.23,4848.98,649.77,1862.43,737.33,828.26,1876.65,579.09,458.94,3059.53,0.0,0.0,0.0,0.0
4907,7710.78,16337.39,2562.51,5781.69,1429.15,541.58,933.25,1223.85,221.99,911.79,2053.21,454.21,1930.64,156.72,772.69,125.53,3177.85,4988.02,5000.13,661.6,1896.34,750.75,843.34,1910.81,589.63,467.3,3115.23,0.0,0.0,0.0,0.0
4908,7735.35,16389.46,2570.68,5800.12,1433.7,543.31,936.23,1227.75,222.7,914.7,2026.3,448.25,1905.34,154.67,762.56,123.88,3185.82,5000.52,5012.66,664.64,1905.05,754.2,847.21,1919.59,592.34,469.44,3129.54,0.0,0.0,0.0,0.0
4909,7699.11,16312.66,2558.64,5772.94,1426.99,540.76,931.84,1222.0,221.66,910.41,2028.92,448.83,1907.8,154.87,763.55,124.04,2944.21,4621.29,4632.51,648.73,1859.47,736.15,826.94,1873.66,578.17,458.21,3054.66,0.0,0.0,0.0,0.0
4910,7933.38,16809.02,2636.49,5948.6,1470.41,557.21,960.2,1259.18,228.4,938.12,2113.77,467.6,1987.58,161.34,795.48,129.23,3104.96,4873.6,4885.44,661.4,1895.78,750.53,843.09,1910.25,589.46,467.16,3114.32,0.0,0.0,0.0,0.0
4911,8064.64,17087.14,2680.11,6047.02,1494.73,566.43,976.08,1280.02,232.18,953.64,2185.53,483.48,2055.06,166.82,822.49,133.61,3182.68,4995.6,5007.72,676.27,1938.4,767.4,862.04,1953.19,602.71,477.66,3184.32,0.0,0.0,0.0,0.0
4912,8100.48,17163.07,2692.02,6073.89,1501.38,568.95,980.42,1285.7,233.21,957.87,2190.02,484.47,2059.28,167.16,824.18,133.89,3217.44,5050.15,5062.41,675.69,1936.73,766.74,861.3,1951.51,602.19,477.25,3181.58,0.0,0.0,0.0,0.0
4913,8086.35,17133.13,2687.33,6063.3,1498.76,567.96,978.71,1283.46,232.81,956.2,2153.02,476.28,2024.49,164.34,810.25,131.63,3264.99,5124.79,5137.23,668.06,1914.87,758.09,851.58,1929.48,595.39,471.86,3145.67,0.0,0.0,0.0,0.0
4914,7999.11,16948.3,2658.33,5997.89,1482.59,561.83,968.15,1269.61,230.29,945.89,2058.07,455.28,1935.21,157.09,774.52,125.82,3257.99,5113.8,5126.21,653.19,1872.25,741.22,832.63,1886.54,582.14,461.36,3075.66,0.0,0.0,0.0,0.0
4915,8645.4,18317.63,2873.11,6482.48,1602.37,607.22,1046.37,1372.19,248.9,1022.31,2026.3,448.25,1905.34,154.67,762.56,123.88,3348.74,5256.25,5269.01,676.46,1938.95,767.62,862.29,1953.75,602.88,477.8,3185.24,0.0,0.0,0.0,0.0
4916,8392.49,17781.79,2789.07,6292.85,1555.5,589.46,1015.76,1332.05,241.62,992.41,2056.95,455.03,1934.16,157.0,774.1,125.75,3204.64,5030.07,5042.28,671.29,1924.13,761.75,855.7,1938.82,598.27,474.15,3160.89,0.0,0.0,0.0,0.0
4917,8218.84,17413.85,2731.36,6162.64,1523.31,577.26,994.75,1304.49,236.62,971.87,2075.27,459.08,1951.38,158.4,780.99,126.87,3057.65,4799.35,4811.0,663.47,1901.71,752.88,845.73,1916.23,591.3,468.62,3124.06,0.0,0.0,0.0,0.0
4918,8055.02,17066.75,2676.91,6039.8,1492.95,565.76,974.92,1278.49,231.9,952.5,2126.85,470.5,1999.88,162.34,800.4,130.03,2986.21,4687.21,4698.59,686.55,1967.86,779.06,875.14,1982.88,611.87,484.92,3232.72,0.0,0.0,0.0,0.0
4919,7589.96,16081.4,2522.36,5691.1,1406.76,533.09,918.63,1204.67,218.51,897.51,2162.73,478.43,2033.62,165.08,813.91,132.22,2835.35,4450.42,4461.23,679.5,1947.66,771.07,866.16,1962.53,605.59,479.94,3199.54,0.0,0.0,0.0,0.0
4920,6927.09,14676.93,2302.07,5194.06,1283.9,486.54,838.4,1099.46,199.43,819.12,2122.36,469.5,1995.67,162.0,798.72,129.75,2555.12,4010.57,4020.31,657.65,1885.04,746.28,838.31,1899.42,586.12,464.51,3096.66,0.0,0.0,0.0,0.0
4921,6381.55,13521.06,2120.77,4785.01,1182.78,448.22,772.38,1012.88,183.72,754.61,2155.63,476.86,2026.95,164.54,811.24,131.79,2331.86,3660.13,3669.01,615.64,1764.61,698.6,784.75,1778.07,548.67,434.83,2898.82,0.0,0.0,0.0,0.0
4922,5987.97,12687.14,1989.97,4489.89,1109.84,420.57,724.74,950.41,172.39,708.07,2102.18,465.04,1976.69,160.46,791.12,128.52,2152.04,3377.88,3386.08,594.05,1702.72,674.1,757.23,1715.72,529.43,419.59,2797.16,0.0,0.0,0.0,0.0
4923,5808.58,12307.06,1930.36,4355.38,1076.59,407.98,703.03,921.94,167.23,686.86,2055.08,454.62,1932.4,156.86,773.4,125.64,2065.39,3241.87,3249.74,581.7,1667.33,660.09,741.5,1680.06,518.43,410.86,2739.03,0.0,0.0,0.0,0.0
4924,5729.54,12139.58,1904.09,4296.12,1061.94,402.42,693.46,909.39,164.95,677.51,2010.98,444.86,1890.93,153.5,756.8,122.94,2039.56,3201.33,3209.11,571.04,1636.76,647.99,727.9,1649.25,508.92,403.33,2688.81,0.0,0.0,0.0,0.0
4925,5724.42,12128.74,1902.39,4292.28,1060.99,402.06,692.84,908.58,164.81,676.91,1985.93,439.32,1867.38,151.58,747.37,121.41,2057.66,3229.75,3237.59,575.95,1650.84,653.56,734.16,1663.44,513.3,406.8,2711.94,0.0,0.0,0.0,0.0
4926,6004.15,12721.42,1995.35,4502.02,1112.83,421.71,726.7,952.97,172.86,709.99,1966.5,435.02,1849.1,150.1,740.06,120.22,2173.04,3410.84,3419.12,570.0,1633.8,646.81,726.58,1646.27,508.0,402.6,2683.94,0.0,0.0,0.0,0.0
4927,6362.71,13481.15,2114.51,4770.89,1179.29,446.9,770.09,1009.89,183.18,752.39,1876.04,415.01,1764.04,143.2,706.02,114.69,2439.51,3829.1,3838.39,551.64,1581.18,625.98,703.18,1593.25,491.64,389.63,2597.5,0.0,0.0,0.0,0.0
4928,6791.11,14388.83,2256.88,5092.11,1258.69,476.99,821.95,1077.88,195.52,803.04,1827.45,404.26,1718.35,139.49,687.73,111.72,2745.8,4309.87,4320.33,585.45,1678.08,664.34,746.27,1690.89,521.77,413.51,2756.68,0.0,0.0,0.0,0.0
4929,7247.16,15355.08,2408.44,5434.06,1343.22,509.02,877.14,1150.27,208.65,856.97,1915.66,423.78,1801.3,146.22,720.93,117.12,2969.55,4661.07,4672.38,634.64,1819.08,720.16,808.98,1832.96,565.61,448.26,2988.31,0.0,0.0,0.0,0.0
4930,7502.72,15896.57,2493.37,5625.69,1390.59,526.97,908.07,1190.83,216.0,887.19,2010.23,444.7,1890.22,153.44,756.52,122.9,3046.55,4781.92,4793.53,651.9,1868.55,739.75,830.98,1882.81,580.99,460.45,3069.58,0.0,0.0,0.0,0.0
4931,7730.23,16378.61,2568.98,5796.28,1432.75,542.95,935.61,1226.94,222.55,914.09,2070.78,458.09,1947.16,158.06,779.3,126.6,3159.75,4959.61,4971.65,666.77,1911.16,756.62,849.93,1925.75,594.24,470.95,3139.58,0.0,0.0,0.0,0.0
4932,7761.57,16445.0,2579.39,5819.77,1438.56,545.15,939.4,1231.91,223.46,917.8,2074.15,458.84,1950.33,158.32,780.57,126.8,3132.72,4917.17,4929.11,670.78,1922.65,761.17,855.04,1937.32,597.81,473.78,3158.45,0.0,0.0,0.0,0.0
4933,7690.51,16294.44,2555.78,5766.49,1425.39,540.16,930.8,1220.63,221.41,909.4,2062.18,456.19,1939.08,157.4,776.07,126.07,2899.55,4551.2,4562.25,658.37,1887.08,747.08,839.22,1901.48,586.75,465.01,3100.01,0.0,0.0,0.0,0.0
4934,7879.72,16695.35,2618.66,5908.37,1460.46,553.45,953.7,1250.67,226.86,931.77,2146.29,474.8,2018.16,163.82,807.72,131.22,3051.37,4789.5,4801.13,672.26,1926.91,762.85,856.93,1941.62,599.14,474.83,3165.45,0.0,0.0,0.0,0.0
4935,7980.27,16908.38,2652.07,5983.76,1479.1,560.51,965.87,1266.62,229.75,943.66,2245.71,496.79,2111.65,171.41,845.14,137.29,3112.44,4885.35,4897.21,686.74,1968.41,779.28,875.39,1983.44,612.04,485.06,3233.63,0.0,0.0,0.0,0.0
4936,8047.85,17051.56,2674.53,6034.43,1491.62,565.25,974.05,1277.35,231.7,951.65,2244.97,496.62,2110.95,171.36,844.86,137.25,3118.96,4895.58,4907.46,683.9,1960.26,776.06,871.77,1975.22,609.51,483.05,3220.24,0.0,0.0,0.0,0.0
4937,8090.44,17141.81,2688.69,6066.37,1499.52,568.25,979.21,1284.11,232.92,956.69,2200.11,486.7,2068.77,167.93,827.98,134.51,3161.92,4963.01,4975.06,674.53,1933.4,765.42,859.82,1948.15,601.16,476.43,3176.1,0.0,0.0,0.0,0.0
4938,8034.95,17024.23,2670.24,6024.76,1489.23,564.35,972.49,1275.3,231.33,950.13,2103.68,465.37,1978.09,160.57,791.68,128.61,3167.23,4971.35,4983.42,662.83,1899.86,752.14,844.9,1914.36,590.73,468.16,3121.01,0.0,0.0,0.0,0.0
4939,8589.7,18199.61,2854.6,6440.72,1592.05,603.31,1039.63,1363.35,247.3,1015.72,2055.08,454.62,1932.4,156.86,773.4,125.64,3289.85,5163.81,5176.35,687.45,1970.45,780.09,876.3,1985.49,612.68,485.56,3236.98,0.0,0.0,0.0,0.0
4940,8366.69,17727.12,2780.49,6273.5,1550.72,587.65,1012.64,1327.96,240.88,989.35,2137.69,472.89,2010.08,163.17,804.48,130.69,3164.58,4967.18,4979.24,673.1,1929.32,763.81,858.01,1944.04,599.89,475.42,3169.41,0.0,0.0,0.0,0.0
4941,8147.17,17262.0,2707.54,6108.9,1510.03,572.23,986.07,1293.11,234.56,963.4,2161.99,478.27,2032.92,165.02,813.63,132.18,3013.24,4729.64,4741.12,659.33,1889.86,748.18,840.45,1904.28,587.62,465.7,3104.58,0.0,0.0,0.0,0.0
4942,7984.16,16916.63,2653.37,5986.68,1479.82,560.78,966.34,1267.24,229.86,944.12,2206.09,488.03,2074.4,168.39,830.23,134.87,2951.93,4633.41,4644.66,687.0,1969.16,779.58,875.72,1984.18,612.27,485.24,3234.85,0.0,0.0,0.0,0.0
4943,7527.3,15948.63,2501.54,5644.11,1395.14,528.69,911.05,1194.73,216.71,890.1,2237.49,494.97,2103.92,170.79,842.04,136.79,2803.25,4400.03,4410.72,674.53,1933.4,765.42,859.82,1948.15,601.16,476.43,3176.1,0.0,0.0,0.0,0.0
4944,6955.14,14736.37,2311.39,5215.1,1289.1,488.51,841.8,1103.92,200.24,822.44,2165.35,479.01,2036.08,165.28,814.89,132.38,2559.23,4017.01,4026.76,647.18,1855.02,734.39,824.96,1869.18,576.79,457.12,3047.36,0.0,0.0,0.0,0.0
4945,6395.27,13550.14,2125.33,4795.3,1185.33,449.18,774.04,1015.05,184.12,756.24,2129.84,471.16,2002.69,162.57,801.53,130.21,2309.89,3625.65,3634.46,620.03,1777.21,703.59,790.36,1790.77,552.59,437.94,2919.52,0.0,0.0,0.0,0.0
4946,5989.4,12690.18,1990.45,4490.97,1110.1,420.68,724.91,950.63,172.43,708.24,2098.07,464.13,1972.82,160.14,789.57,128.27,2127.18,3338.86,3346.96,602.13,1725.88,683.27,767.53,1739.05,536.63,425.29,2835.21,0.0,0.0,0.0,0.0
4947,5734.86,12150.87,1905.86,4300.11,1062.92,402.8,694.1,910.23,165.11,678.14,2039.38,451.15,1917.64,155.66,767.49,124.68,2047.52,3213.84,3221.64,590.1,1691.42,669.62,752.21,1704.33,525.92,416.8,2778.6,0.0,0.0,0.0,0.0
4948,5656.43,11984.69,1879.79,4241.3,1048.39,397.29,684.61,897.79,162.85,668.87,2004.62,443.46,1884.95,153.01,754.41,122.55,2027.01,3181.63,3189.36,582.86,1670.67,661.41,742.98,1683.42,519.46,411.69,2744.51,0.0,0.0,0.0,0.0
4949,5733.43,12147.83,1905.38,4299.03,1062.66,402.7,693.93,910.01,165.07,677.97,1981.07,438.25,1862.81,151.21,745.54,121.11,2031.35,3188.45,3196.19,577.95,1656.59,655.83,736.72,1669.23,515.09,408.22,2721.38,0.0,0.0,0.0,0.0
4950,5995.34,12702.76,1992.42,4495.42,1111.2,421.09,725.63,951.58,172.61,708.94,1948.55,431.05,1832.23,148.73,733.31,119.13,2155.66,3383.56,3391.78,570.13,1634.17,646.96,726.75,1646.64,508.12,402.69,2684.55,0.0,0.0,0.0,0.0
4951,6394.66,13548.83,2125.13,4794.84,1185.21,449.14,773.96,1014.96,184.1,756.16,1859.97,411.46,1748.93,141.97,699.97,113.71,2416.09,3792.35,3801.56,550.09,1576.73,624.22,701.2,1588.77,490.26,388.54,2590.19,0.0,0.0,0.0,0.0
4952,6829.82,14470.83,2269.74,5121.13,1265.87,479.7,826.63,1084.03,196.63,807.62,1800.53,398.31,1693.05,137.43,677.6,110.08,2701.39,4240.16,4250.45,585.84,1679.19,664.78,746.77,1692.01,522.12,413.79,2758.51,0.0,0.0,0.0,0.0
4953,7289.96,15445.77,2422.66,5466.15,1351.15,512.02,882.32,1157.06,209.88,862.03,1893.61,418.9,1780.56,144.54,712.63,115.77,2926.83,4594.01,4605.16,637.74,1827.97,723.68,812.93,1841.92,568.38,450.45,3002.92,0.0,0.0,0.0,0.0
4954,7529.96,15954.28,2502.42,5646.11,1395.63,528.88,911.37,1195.15,216.79,890.41,1955.66,432.62,1838.91,149.27,735.98,119.56,3016.86,4735.32,4746.82,655.0,1877.44,743.27,834.93,1891.77,583.76,462.64,3084.19,0.0,0.0,0.0,0.0
4955,7757.27,16435.88,2577.96,5816.55,1437.76,544.84,938.88,1231.23,223.33,917.29,2004.25,443.37,1884.6,152.98,754.27,122.53,3131.99,4916.04,4927.97,669.22,1918.2,759.41,853.06,1932.84,596.43,472.68,3151.15,0.0,0.0,0.0,0.0
4956,7758.29,16438.05,2578.3,5817.31,1437.95,544.92,939.0,1231.39,223.36,917.41,2006.49,443.87,1886.71,153.15,755.11,122.67,3140.68,4929.68,4941.64,671.36,1924.32,761.83,855.78,1939.0,598.33,474.19,3161.19,0.0,0.0,0.0,0.0
4957,7698.9,16312.23,2558.57,5772.79,1426.95,540.75,931.82,1221.97,221.65,910.39,1988.17,439.82,1869.49,151.76,748.22,121.55,2915.97,4576.96,4588.07,657.85,1885.59,746.5,838.56,1899.98,586.29,464.65,3097.58,0.0,0.0,0.0,0.0
4958,7873.17,16681.46,2616.48,5903.45,1459.25,552.99,952.91,1249.63,226.67,931.0,2040.51,451.39,1918.69,155.75,767.91,124.75,3055.48,4795.94,4807.58,671.42,1924.5,761.9,855.86,1939.19,598.39,474.24,3161.5,0.0,0.0,0.0,0.0
4959,7970.03,16886.69,2648.67,5976.08,1477.2,559.79,964.63,1265.0,229.46,942.45,2109.66,466.69,1983.72,161.03,793.93,128.98,3122.1,4900.5,4912.4,681.77,1954.15,773.64,869.05,1969.06,607.61,481.54,3210.19,0.0,0.0,0.0,0.0
4960,8003.21,16956.98,2659.7,6000.96,1483.35,562.12,968.65,1270.26,230.41,946.37,2148.9,475.37,2020.62,164.02,808.7,131.38,3121.37,4899.37,4911.26,677.95,1943.22,769.31,864.19,1958.05,604.21,478.85,3192.24,0.0,0.0,0.0,0.0
4961,7918.22,16776.92,2631.45,5937.23,1467.6,556.15,958.36,1256.78,227.97,936.32,2107.04,466.11,1981.25,160.83,792.95,128.82,3129.58,4912.25,4924.17,659.79,1891.15,748.7,841.03,1905.58,588.02,466.02,3106.71,0.0,0.0,0.0,0.0
4962,7871.74,16678.42,2616.0,5902.38,1458.98,552.88,952.74,1249.4,226.63,930.83,2021.44,447.18,1900.77,154.29,760.74,123.58,3132.23,4916.42,4928.35,647.57,1856.13,734.83,825.46,1870.3,577.13,457.39,3049.18,0.0,0.0,0.0,0.0
4963,8552.02,18119.78,2842.08,6412.47,1585.07,600.67,1035.07,1357.37,246.21,1011.27,1988.55,439.9,1869.84,151.78,748.36,121.57,3243.5,5091.07,5103.43,674.85,1934.32,765.79,860.23,1949.08,601.44,476.66,3177.63,0.0,0.0,0.0,0.0
4964,8310.79,17608.67,2761.91,6231.59,1540.36,583.72,1005.87,1319.08,239.27,982.74,2092.46,462.89,1967.55,159.72,787.46,127.92,3111.72,4884.21,4896.07,660.05,1891.89,748.99,841.36,1906.33,588.25,466.2,3107.93,0.0,0.0,0.0,0.0
4965,8046.41,17048.53,2674.06,6033.36,1491.36,565.15,973.88,1277.12,231.66,951.48,2121.62,469.34,1994.96,161.94,798.44,129.71,2948.07,4627.35,4638.58,647.89,1857.06,735.2,825.87,1871.23,577.42,457.62,3050.7,0.0,0.0,0.0,0.0
4966,7846.55,16625.06,2607.63,5883.49,1454.31,551.12,949.69,1245.4,225.9,927.85,2148.16,475.21,2019.92,163.97,808.42,131.33,2887.97,4533.01,4544.02,669.81,1919.87,760.07,853.8,1934.52,596.95,473.1,3153.89,0.0,0.0,0.0,0.0
4967,7512.76,15917.83,2496.71,5633.21,1392.45,527.67,909.29,1192.42,216.29,888.38,2167.22,479.43,2037.84,165.42,815.6,132.5,2783.46,4368.97,4379.58,663.86,1902.83,753.32,846.22,1917.35,591.65,468.89,3125.88,0.0,0.0,0.0,0.0
