Time_Index,Demand_MW_MG,Demand_MW_SP,Demand_MW_GO,Demand_MW_RJ,Demand_MW_ES,Demand_MW_RO,Demand_MW_MS,Demand_MW_MT,Demand_MW_AC,Demand_MW_DF,Demand_MW_PA,Demand_MW_TO,Demand_MW_MA,Demand_MW_AP,Demand_MW_AM,Demand_MW_RR,Demand_MW_SC,Demand_MW_PR,Demand_MW_RS,Demand_MW_PI,Demand_MW_CE,Demand_MW_RN,Demand_MW_PB,Demand_MW_PE,Demand_MW_AL,Demand_MW_SE,Demand_MW_BA,Demand_MW_ARG,Demand_MW_URY,Demand_MW_VEN,Demand_MW_PRY
1551,12107.805359999998,25653.689399999996,4023.771799999999,9078.657865,2244.1065499999995,850.4057949999998,1465.4331549999997,1921.7395849999996,348.57788,1431.7371199999998,2653.5789999999993,587.023135,2495.1699499999995,202.54007,998.6267649999999,162.22958,5110.426694999999,8021.423649999999,8040.903154999998,903.25646,2589.0198399999995,1024.9806249999997,1151.3829899999998,2608.7722399999993,805.0142599999998,637.989525,4253.120554999999,0.0,0.0,0.0,0.0
1552,12086.246654999999,25608.011974999994,4016.6115549999995,9062.505079999999,2240.117085,848.8983749999999,1462.8341549999998,1918.3218999999997,347.96711499999986,1429.1900999999996,2667.66558,590.1289399999998,2508.4118549999994,203.61865499999996,1003.9287249999998,163.08724999999998,5050.831624999999,7927.885639999999,7947.131234999999,899.3969449999998,2577.9351049999996,1020.5883149999999,1146.4578849999998,2597.6095349999996,801.5705849999999,635.2605749999999,4234.927554999999,0.0,0.0,0.0,0.0
1553,11891.984399999998,25196.421339999994,3952.0523949999993,8916.844125,2204.1079399999994,835.2536249999998,1439.3132049999995,1887.4847649999997,342.3662699999999,1406.2149399999996,2600.14356,575.1976849999999,2444.93128,198.47263499999994,978.5234999999998,158.96783499999998,4930.380969999999,7738.834379999998,7757.625149999998,882.0876049999998,2528.3331899999994,1000.9528699999997,1124.4053699999997,2547.630765,786.1455199999999,623.0322799999999,4153.448904999999,0.0,0.0,0.0,0.0
1554,11257.308599999997,23851.685744999995,3741.1305499999994,8440.941234999998,2086.4772,790.6807749999999,1362.49976,1786.7605199999998,324.09529999999995,1331.1688149999995,2549.6319949999997,564.0219849999999,2397.4215599999998,194.61311999999998,959.5118149999998,155.875025,4575.006705,7181.036999999999,7198.463294999999,843.5314399999999,2417.8237099999997,957.1987049999999,1075.25828,2436.2766099999994,751.7737449999998,595.7947599999999,3971.908754999999,0.0,0.0,0.0,0.0
1555,11417.251059999997,24190.543364999998,3794.2800999999995,8560.872089999999,2116.118795,801.9084549999999,1381.8623099999998,1812.1397549999997,328.69552999999996,1350.07654,2559.833069999999,566.2831149999998,2407.0118699999994,195.39282,963.34534,156.49878499999997,4209.600299999999,6607.476684999999,6623.5125149999985,903.5943299999999,2589.9814699999997,1025.3574799999997,1151.8118249999998,2609.7468649999996,805.313145,638.2234349999999,4254.705945,0.0,0.0,0.0,0.0
1556,11820.135044999997,25044.184914999994,3928.1675849999992,8862.966854999999,2190.7880649999993,830.2115649999998,1430.61955,1876.0881499999996,340.3000649999999,1397.7162099999998,2632.696035,582.3969149999999,2475.5345049999996,200.95467999999997,990.7647899999998,160.95606999999998,4425.395269999999,6946.191359999999,6963.058869999999,910.4816799999998,2609.7208749999995,1033.1804699999998,1160.5964449999997,2629.6422099999995,811.4467849999999,643.0835649999999,4287.141465,0.0,0.0,0.0,0.0
1557,11761.592569999999,24920.147639999996,3908.7140699999995,8819.069744999999,2179.9372399999997,826.0921499999998,1423.5372749999997,1866.7967249999997,338.6107149999999,1390.8028699999998,2658.4391299999993,588.088725,2499.7311949999994,202.91692499999996,1000.4590599999999,162.52846499999995,4334.755144999999,6803.909104999999,6820.4257499999985,913.7564199999998,2619.1162599999993,1036.8970399999996,1164.76784,2639.102569999999,814.3706599999998,645.3966749999998,4302.566529999999,0.0,0.0,0.0,0.0
1558,11709.430639999997,24809.638159999995,3891.3787399999997,8779.954794999998,2170.2819549999995,822.4275599999999,1417.2217049999997,1858.5189099999998,337.11628999999994,1384.6302449999998,2716.721705,600.9797649999999,2554.544105,207.36121499999996,1022.3946199999998,166.08909499999996,4371.453024999999,6861.515939999998,6878.175529999999,964.6578349999999,2765.0111249999995,1094.6598149999998,1229.6518749999998,2786.115004999999,859.7362049999999,681.3538399999999,4542.259304999999,0.0,0.0,0.0,0.0
1559,11341.93204,24030.977759999998,3769.251729999999,8504.395819999998,2102.1621649999997,796.6194899999999,1372.7398199999998,1800.1843549999994,326.53835999999995,1341.1749649999997,2739.0731049999995,605.9308599999999,2575.5570199999997,209.07655499999993,1030.8023849999997,167.45356999999998,4278.603749999999,6715.790009999998,6732.0857399999995,964.7487999999997,2765.2580299999995,1094.7507799999998,1229.7688299999998,2786.3619099999996,859.8141749999999,681.4188149999999,4542.649154999999,0.0,0.0,0.0,0.0
1560,10665.217414999997,22597.161439999996,3544.3602599999995,7996.980054999999,1976.7344249999999,749.08378,1290.8323349999998,1692.7806799999998,307.04585999999995,1261.1517549999999,2731.7829099999994,604.3194799999999,2568.7086549999995,208.51776999999998,1028.0604399999997,167.01173999999997,3991.921054999999,6265.799149999998,6281.0162949999985,934.9252749999998,2679.789915,1060.9117999999999,1191.7454599999999,2700.23105,833.226405,660.3539199999999,4402.238179999999,0.0,0.0,0.0,0.0
1561,10035.063874999998,21262.016154999994,3334.945834999999,7524.481854999999,1859.9353649999998,704.8228099999999,1214.56468,1592.758165,288.9048399999999,1186.6384249999999,2676.89203,592.1691549999999,2517.092515,204.32038499999996,1007.3983899999998,163.65902999999997,3680.4568949999993,5776.927249999999,5790.948854999999,903.8412349999999,2590.696194999999,1025.6433699999998,1152.1366999999998,2610.4745849999995,805.5340599999998,638.4053649999998,4255.901484999999,0.0,0.0,0.0,0.0
1562,9527.323234999998,20186.225079999997,3166.2057599999994,7143.767339999998,1765.8385699999997,669.16453,1153.1113249999999,1512.17617,274.28546499999993,1126.6015249999998,2618.6094549999993,579.278115,2462.2796049999997,199.87609499999996,985.4628299999999,160.08540499999998,3483.166804999999,5467.256399999999,5480.524294999999,877.5523499999998,2515.3381899999995,995.8068499999998,1118.6225949999998,2534.5318049999996,782.1040749999999,619.8355099999999,4132.09812,0.0,0.0,0.0,0.0
1563,9242.316894999998,19582.373419999996,3071.4852049999995,6930.064564999999,1713.0138949999998,649.1522299999999,1118.6225949999998,1466.9405749999996,266.08561999999995,1092.8924949999998,2573.9196499999994,569.38892,2420.2667699999993,196.45841,968.6472999999999,157.35645499999998,3357.3881999999994,5269.836359999999,5282.623439999999,856.13659,2453.9368149999996,971.5061999999999,1091.3200999999997,2472.6626099999994,763.0144199999999,604.6963349999999,4031.2309299999993,0.0,0.0,0.0,0.0
1564,9059.230339999998,19194.459674999995,3010.6426149999998,6792.785384999997,1679.0709549999997,636.2871799999998,1096.4661199999998,1437.8707599999998,260.80965,1071.2428249999998,2521.93965,557.9013399999999,2371.392575,192.49493499999997,949.0898249999998,154.18567499999997,3288.0728699999995,5161.029225,5173.556404999999,844.2851499999999,2419.993874999999,958.0563749999999,1076.2199099999998,2438.45977,752.4494849999998,596.3405499999998,3975.4693849999994,0.0,0.0,0.0,0.0
1565,9042.466789999999,19158.931344999997,3005.0677599999995,6780.21922,1675.9651499999998,635.1176299999998,1094.4259049999998,1435.21978,260.32883499999997,1069.2675849999998,2479.6799099999994,548.5449399999999,2331.6538649999998,189.27217499999998,933.1839449999998,151.59966999999997,3274.2721799999995,5139.3665599999995,5151.841759999999,836.0593149999999,2396.3949549999993,948.725965,1065.71995,2414.67892,745.1203049999998,590.51879,3936.7052999999996,0.0,0.0,0.0,0.0
1566,9307.785704999998,19721.069054999996,3093.238834999999,6979.146679999999,1725.1382299999996,653.7524599999998,1126.5495449999999,1477.3235799999995,267.96989499999995,1100.637515,2461.7078249999995,544.5684699999999,2314.7603649999996,187.89470499999996,926.4265449999998,150.495095,3379.97351,5305.273724999999,5318.1517699999995,807.2493999999999,2313.8117299999994,916.0305449999998,1028.99608,2331.4719349999996,719.4421849999999,570.1686199999999,3801.037499999999,0.0,0.0,0.0,0.0
1567,9620.198499999999,20383.008364999998,3197.068884999999,7213.407544999999,1783.0439499999995,675.6880199999998,1164.3519999999996,1526.9125,276.96243499999997,1137.5822999999998,2397.5904949999995,530.3909249999999,2254.4635649999996,183.00858499999998,902.2948299999999,146.5836,3591.06429,5636.607239999999,5650.290974999999,781.116455,2238.9345399999997,886.375955,995.6898949999999,2256.022964999999,696.155145,551.7157199999999,3678.02683,0.0,0.0,0.0,0.0
1568,10378.612689999998,21989.918085,3449.1069099999995,7782.081739999999,1923.6108649999996,728.9545249999999,1256.1486799999998,1647.2851849999997,298.79403499999995,1227.2607949999997,2404.3998749999996,531.8983449999998,2260.8571049999996,183.52838499999996,904.8548449999997,146.99944,3901.2809299999994,6123.516894999999,6138.383174999999,849.8340149999998,2435.88676,964.3589499999998,1083.2891899999997,2454.4696099999996,757.4005799999999,600.252045,4001.5763399999996,0.0,0.0,0.0,0.0
1569,11310.536119999997,23964.456354999995,3758.8167449999996,8480.848879999998,2096.340405,794.4103399999999,1368.9452799999997,1795.2072699999997,325.62870999999996,1337.4583949999999,2534.0899749999994,560.5783099999999,2382.81518,193.43057499999995,953.6640649999998,154.92638999999997,4359.523614999999,6842.803139999999,6859.410749999999,929.1295049999999,2663.1693099999993,1054.3363299999999,1184.3642999999997,2683.4934899999994,828.0673899999999,656.2604949999999,4374.948679999999,0.0,0.0,0.0,0.0
1570,11886.136649999999,25184.011114999998,3950.1031449999996,8912.451814999999,2203.0293549999997,834.8377849999997,1438.6114749999997,1886.5621199999996,342.1973349999999,1405.5262049999997,2638.0369799999994,583.5794599999998,2480.5505749999993,201.35752499999995,992.7790149999998,161.28094499999997,4549.2896,7140.661534999999,7157.996865,969.9597949999998,2780.1892849999995,1100.6635049999998,1236.39628,2801.3971249999995,864.4533899999998,685.0963999999999,4567.170719999999,0.0,0.0,0.0,0.0
1571,12304.198794999997,26069.789299999997,4089.032689999999,9225.917204999998,2280.5055449999995,864.2064849999998,1489.2010099999998,1952.9145899999994,354.2437,1454.9591849999997,2724.986524999999,602.81206,2562.315115,207.99796999999998,1025.5004249999997,166.59589999999997,4716.470274999999,7403.069569999999,7421.041654999998,993.0519099999998,2846.3988099999997,1126.8744199999999,1265.8429499999997,2868.1264499999993,885.0374699999998,701.4051249999999,4675.951864999999,0.0,0.0,0.0,0.0
1572,12330.006865,26124.485255,4097.622384999999,9245.279754999998,2285.3006999999993,866.0127899999999,1492.3328049999998,1957.0080149999997,354.98441499999996,1458.0130099999997,2755.5897499999996,609.5824549999999,2591.0860449999996,210.33706999999998,1037.0139949999998,168.46717999999996,4749.399605,7454.763679999999,7472.865714999998,989.8681349999998,2837.2503299999994,1123.248815,1261.7755149999998,2858.8999999999996,882.1915649999999,699.1569899999998,4660.916649999998,0.0,0.0,0.0,0.0
1573,12189.23203,25826.224015,4050.827389999999,9139.72137,2259.2067399999996,856.13659,1475.2963599999998,1934.6696099999995,350.92997499999996,1441.3664149999997,2724.986524999999,602.81206,2562.315115,207.99796999999998,1025.5004249999997,166.59589999999997,4430.41134,6954.066329999999,6970.946834999999,966.8409949999999,2771.2747149999996,1097.128865,1232.4457999999997,2792.4305749999994,861.6854549999999,682.9002449999998,4552.53835,0.0,0.0,0.0,0.0
1574,12440.178474999997,26357.914439999993,4134.229299999999,9327.88897,2305.7158449999997,873.7578099999998,1505.6656749999997,1974.4992849999996,358.155195,1471.0469949999997,2835.729915,627.3076349999999,2666.4440499999996,216.44471999999996,1067.1753899999999,173.36629499999995,4741.25174,7441.963604999998,7460.026654999998,1002.1224199999998,2872.401804999999,1137.16646,1277.4084999999998,2894.32437,893.1203599999999,707.8116599999998,4718.666429999999,0.0,0.0,0.0,0.0
1575,12659.716004999997,26823.070464999993,4207.18323,9492.496634999998,2346.4031899999995,889.1698799999999,1532.2404499999996,2009.3388799999998,364.470765,1496.9980099999996,2945.9924899999996,651.6992499999998,2770.1311549999996,224.86547999999996,1108.68142,180.11069999999998,4957.98235,7782.159709999998,7801.054439999999,1024.5517899999998,2936.6880699999997,1162.6236649999996,1305.9975,2959.104445,913.1066699999998,723.6655599999998,4824.276795,0.0,0.0,0.0,0.0
1576,12559.134704999997,26609.939469999998,4173.76009,9417.073654999998,2327.7683599999996,882.1135949999997,1520.0641349999999,1993.3810199999996,361.57287999999994,1485.1075849999995,2944.0562349999996,651.270415,2768.29886,224.72253499999997,1107.9407049999998,179.99374499999996,4966.143209999999,7794.959784999999,7813.880504999998,1016.0660549999998,2912.3744249999995,1152.99437,1295.1856599999996,2934.5958749999995,905.5435799999999,717.6618699999999,4784.317169999999,0.0,0.0,0.0,0.0
1577,12352.891059999998,26172.969599999997,4105.224459999999,9262.433154999999,2289.5370699999994,867.6241699999997,1495.1007399999999,1960.6466149999997,355.634165,1460.7159699999997,2850.79112,630.6473499999998,2680.6085999999996,217.60127499999993,1072.8412099999998,174.28894,4923.480624999999,7727.996549999999,7746.761329999998,983.3056599999998,2818.4725549999994,1115.8156749999998,1253.4327249999997,2839.9792799999996,876.3568099999999,694.53077,4630.066519999999,0.0,0.0,0.0,0.0
1578,11653.812039999999,24691.786505,3872.8998499999993,8738.253839999998,2159.9639249999996,818.5290599999998,1410.490295,1849.6823099999997,335.517905,1378.0547749999998,2699.724245,597.2242099999999,2538.560255,206.06171499999996,1016.0010799999999,165.04949499999998,4581.90705,7191.861834999999,7209.327114999999,913.1716449999999,2617.4269099999997,1036.2212999999997,1164.0141299999998,2637.4002249999994,813.8378649999999,644.980835,4299.798594999999,0.0,0.0,0.0,0.0
1579,11744.556124999997,24884.060524999997,3903.061245,8806.29566,2176.7924499999995,824.8966099999999,1421.4710699999996,1864.0937649999998,338.1298999999999,1388.7886449999999,2672.5257099999994,591.2075249999999,2512.9860949999998,203.99550999999997,1005.7610199999999,163.38613499999997,4219.957314999999,6623.720434999999,6639.795249999998,955.0025499999998,2737.331774999999,1083.6920349999998,1217.3456099999996,2758.2147399999994,851.1205199999998,674.531465,4496.776804999999,0.0,0.0,0.0,0.0
1580,12206.528374999998,25862.869914999996,4056.5841749999995,9152.690379999998,2262.4165049999997,857.3451249999999,1477.388555,1937.411555,351.4237849999999,1443.4066299999997,2798.3303049999995,619.0428149999999,2631.2795799999994,213.59881499999997,1053.1018049999998,171.079175,4475.270079999999,7024.473239999999,7041.522679999999,959.1219649999998,2749.131235,1088.3702349999996,1222.5825949999999,2770.1051649999995,854.7981049999997,677.4423449999998,4516.152349999999,0.0,0.0,0.0,0.0
1581,12132.820735,25706.683009999997,4032.0885999999996,9097.422644999999,2248.7457649999997,852.1731149999997,1468.4609899999998,1925.7160549999996,349.30559999999997,1434.6999799999999,2814.8469499999997,622.69441,2646.8086049999993,214.85932999999997,1059.3134149999998,172.092785,4365.800199999999,6852.65335,6869.28695,953.7420349999998,2733.7191649999995,1082.262585,1215.7342299999998,2754.576139999999,850.0029499999998,673.6478049999998,4490.838089999999,0.0,0.0,0.0,0.0
1582,12091.041809999997,25618.161069999995,4018.1969449999997,9066.091699999999,2241.0007449999994,849.2362449999998,1463.405935,1919.0886049999997,348.097065,1429.7618799999998,2846.4118049999993,629.6727249999999,2676.4891849999995,217.26340499999998,1071.20384,174.016045,4389.00927,6889.078334999999,6905.802899999998,1000.6929699999997,2868.308379999999,1135.5420849999998,1275.5892,2890.191959999999,891.8468499999998,706.8110449999999,4711.935019999999,0.0,0.0,0.0,0.0
1583,11682.297079999998,24752.122289999992,3882.3602099999994,8759.604624999998,2165.2398949999997,820.5302899999998,1413.9339699999996,1854.2045699999994,336.33658999999994,1381.4204799999998,2866.8139549999996,634.1949849999999,2695.6827999999996,218.82280499999993,1078.883885,175.26356499999997,4287.0764899999995,6729.083894999999,6745.418609999998,1006.4887399999998,2884.9159899999995,1142.1305499999999,1282.9833549999998,2906.9425149999993,897.0188599999998,710.9044699999998,4739.237514999999,0.0,0.0,0.0,0.0
1584,11012.482799999998,23332.96433,3659.7688549999993,8257.373865,2041.0986599999997,773.4753949999999,1332.8711599999997,1747.8924749999996,317.0520099999999,1302.2159549999997,2798.3303049999995,619.0428149999999,2631.2795799999994,213.59881499999997,1053.1018049999998,171.079175,3999.445159999999,6277.611604999999,6292.85474,984.0723649999998,2820.629725,1116.6733449999997,1254.394355,2842.162439999999,877.0325499999998,695.0635649999999,4633.627149999998,0.0,0.0,0.0,0.0
1585,10342.421614999997,21913.234589999996,3437.086534999999,7754.948179999999,1916.9054449999996,726.4204999999998,1251.7693649999997,1641.5413949999997,297.75443499999994,1222.98544,2751.704245,608.7247849999999,2587.4344499999997,210.03818499999997,1035.5585549999998,168.23326999999998,3703.9778449999994,5813.846044999998,5827.958615,944.3336549999999,2706.7545399999995,1071.59369,1203.7398449999998,2727.4035949999998,841.6211749999998,666.9943649999999,4446.538134999999,0.0,0.0,0.0,0.0
1586,9792.902049999997,20748.934569999998,3254.4677999999994,7342.902719999999,1815.0636299999999,687.8253499999998,1185.2609549999997,1554.3189549999997,281.93951999999996,1157.9974449999997,2715.7600749999997,600.7718449999999,2553.6344549999994,207.29623999999998,1022.0307599999999,166.02411999999998,3477.8388549999995,5458.8876199999995,5472.129524999999,916.1994799999999,2626.094574999999,1039.6519799999999,1167.873645,2646.1328649999996,816.5408249999999,647.12501,4314.041114999999,0.0,0.0,0.0,0.0
1587,9459.19045,20041.889614999996,3143.5684699999997,7092.6839949999985,1753.2074299999997,664.3823699999999,1144.8724949999998,1501.3643299999997,272.336215,1118.5446249999998,2637.0623549999996,583.3585449999999,2479.6409249999997,201.27955499999996,992.4151549999999,161.21596999999997,3339.831954999999,5242.260969999999,5254.983074999999,891.9118249999999,2556.5063499999997,1012.1025799999999,1136.9325499999998,2576.0248399999996,794.90415,629.9716099999999,4199.724099999999,0.0,0.0,0.0,0.0
1588,9259.873139999998,19619.578105,3077.31996,6943.228499999999,1716.2626449999998,650.3867549999999,1120.7407799999999,1469.721505,266.59242499999993,1094.971695,2589.942484999999,572.9365549999999,2435.3409699999997,197.69293499999995,974.6899749999998,158.34407499999995,3272.6997849999993,5136.897509999999,5149.372709999999,876.8766099999999,2513.41493,995.0401449999999,1117.7649249999997,2532.59555,781.5063049999999,619.3546949999999,4128.92734,0.0,0.0,0.0,0.0
1589,9252.699899999998,19604.360959999995,3074.9418749999995,6937.848569999998,1714.9371549999996,649.8799499999999,1119.870115,1468.5779449999998,266.38450499999993,1094.12702,2556.92219,565.6333649999999,2404.2829199999996,195.17190499999995,962.2537599999998,156.31685499999998,3257.339694999999,5112.778789999999,5125.189014999999,869.1575799999998,2491.2584549999997,986.2815149999998,1107.914715,2510.2701399999996,774.6189549999999,613.8967949999999,4092.5413399999993,0.0,0.0,0.0,0.0
1590,9515.614739999999,20161.417624999995,3162.3072599999996,7134.98272,1763.6684049999997,668.3458449999998,1151.6948699999998,1510.3178849999997,273.96058999999997,1125.2110599999999,2523.8888999999995,558.3301749999998,2373.2248699999996,192.65087499999996,949.8175449999998,154.30262999999997,3370.8770099999992,5291.005214999999,5303.844274999999,834.2919949999998,2391.3399,946.7247349999999,1063.4718149999999,2409.5848799999994,743.5479099999999,589.2712699999998,3928.4014949999996,0.0,0.0,0.0,0.0
1591,9802.219464999998,20768.66098,3257.5606099999995,7349.894029999999,1816.7789699999996,688.4750999999998,1186.39152,1555.8003849999998,282.19942,1159.1020199999998,2438.888604999999,539.5264099999999,2293.2926249999996,186.15337499999995,917.8368499999998,149.10463,3566.9195799999993,5598.700824999999,5612.293595,802.9610499999999,2301.5314549999994,911.1704149999998,1023.5381799999999,2319.100694999999,715.6216549999999,567.1407849999999,3780.869259999999,0.0,0.0,0.0,0.0
1592,10511.668494999998,22271.831614999996,3493.3288949999996,7881.844354999999,1948.2753749999997,738.29793,1272.2494849999998,1668.40206,302.6275599999999,1242.9977399999996,2438.3947949999997,539.4094549999999,2292.8378,186.11438999999996,917.6549199999998,149.07863999999998,3881.515534999999,6092.497829999998,6107.299134999999,877.0455449999998,2513.8957449999994,995.2350699999998,1117.9728449999998,2533.076365,781.6492499999998,619.4716499999998,4129.7200349999985,0.0,0.0,0.0,0.0
1593,11341.139344999998,24029.288409999997,3768.99183,8503.798049999998,2102.0192199999997,796.56751,1372.6488549999997,1800.0544049999999,326.5123699999999,1341.0839999999998,2601.118185,575.4056049999999,2445.8409299999994,198.53760999999994,978.8873599999998,159.01981499999997,4339.147454999999,6810.80945,6827.339089999999,961.3051249999999,2755.38183,1090.8392849999998,1225.3765199999998,2776.4207349999997,856.7343599999998,678.98875,4526.431395,0.0,0.0,0.0,0.0
1594,11889.853219999997,25191.912074999993,3951.337669999999,8915.245739999998,2203.7180899999994,835.097685,1439.0533049999997,1887.1468949999996,342.31428999999997,1405.9680349999999,2742.4647999999997,606.68457,2578.7537899999998,209.32345999999998,1032.0888899999998,167.66149,4524.196254999999,7101.273689999998,7118.518054999999,995.2350699999998,2852.6623999999993,1129.3564649999998,1268.636875,2874.429024999999,886.9867199999998,702.9515299999999,4686.230909999998,0.0,0.0,0.0,0.0
1595,12212.116224999998,25874.708359999997,4058.442459999999,9156.874769999999,2263.4431099999997,857.7349749999998,1478.064295,1938.2952149999994,351.59272,1444.0693749999998,2787.6484149999997,616.6777249999999,2621.234444999999,212.78012999999996,1049.0863499999998,170.42942499999998,4680.084274999999,7345.956544999999,7363.798679999999,1021.7838549999998,2928.7481249999996,1159.4788749999998,1302.4628599999996,2951.086529999999,910.6376199999999,721.7033149999999,4811.21682,0.0,0.0,0.0,0.0
1596,12390.420619999999,26252.473009999994,4117.686664999999,9290.56733,2296.4893949999996,870.2621549999999,1499.6359949999999,1966.5983249999995,356.7257449999999,1465.1602599999997,2783.2691,615.7031,2617.1150299999995,212.44225999999995,1047.4359849999996,170.15652999999998,4796.766379999999,7529.108074999999,7547.379044999999,1023.0443699999998,2932.3477399999992,1160.9083249999999,1304.07424,2954.738125,911.7681849999998,722.5869749999998,4817.155534999999,0.0,0.0,0.0,0.0
1597,12287.955044999997,26035.404529999993,4083.639764999999,9213.753884999998,2277.5036999999998,863.0629249999998,1487.2387649999998,1950.3415799999993,353.7758799999999,1453.035925,2732.7575349999993,604.5273999999998,2569.618305,208.58274499999996,1028.4243,167.06372,4472.7620449999995,7020.535754999999,7037.572199999999,1001.7845499999997,2871.4401749999997,1136.7896049999997,1276.9796649999996,2893.3497449999995,892.8214749999997,707.5777499999999,4717.081039999999,0.0,0.0,0.0,0.0
1598,12663.705469999995,26831.530209999997,4208.521715,9495.498479999998,2347.143905,889.4557699999999,1532.721265,2009.9756349999998,364.58772,1497.4788249999997,2849.8164949999996,630.426435,2679.6859549999995,217.52330499999997,1072.47735,174.22396499999994,4779.833895,7502.520305,7520.726299999998,1027.995465,2946.5642699999994,1166.5221649999996,1310.38981,2969.04562,916.1864849999997,726.0956249999999,4840.481559999999,0.0,0.0,0.0,0.0
1599,12947.113424999998,27432.003169999993,4302.696479999999,9707.99272,2399.6696949999996,909.3641099999999,1567.0150699999997,2054.9643249999995,372.7485799999999,1530.99293,2958.6236299999996,654.4931749999998,2781.99559,225.82710999999995,1113.4245949999997,180.87740499999995,4965.83133,7794.465974999999,7813.386694999998,1047.4879649999998,3002.4167799999996,1188.6396549999997,1335.23625,3025.3269649999997,933.5478049999998,739.8573299999999,4932.25225,0.0,0.0,0.0,0.0
1600,12950.310194999998,27438.773564999992,4303.762069999999,9710.396794999999,2400.2674649999994,909.5850249999999,1567.40492,2055.47113,372.839545,1531.3697849999999,2947.9417399999993,652.1280849999998,2771.9504549999997,225.008425,1109.4091399999998,180.22765499999997,4955.786195,7778.716034999999,7797.5977699999985,1035.9743949999997,2969.43547,1175.5796799999998,1320.5648949999998,2992.0987499999997,923.2947499999998,731.72246,4878.063099999999,0.0,0.0,0.0,0.0
1601,12600.913629999997,26698.461409999996,4187.638749999999,9448.4046,2335.500385,885.0504649999999,1525.1191899999997,2000.0084699999998,362.781415,1490.045685,2854.6766249999996,631.5050199999998,2684.260195,217.90015999999997,1074.3096449999998,174.52284999999998,4812.4513449999995,7553.720604999999,7572.056549999998,1000.4460649999997,2867.5806599999996,1135.256195,1275.2643249999999,2889.4642399999993,891.6259349999999,706.6291149999998,4710.752474999999,0.0,0.0,0.0,0.0
1602,11814.547195,25032.346469999997,3926.3092999999994,8858.76947,2189.7614599999997,829.8087199999999,1429.94381,1875.2044899999999,340.144125,1397.0664599999998,2681.271344999999,593.1437799999999,2521.198935,204.65825499999997,1009.0487549999998,163.91892999999996,4451.749129999999,6987.54145,7004.512919999998,923.7495749999998,2647.7572399999995,1048.22868,1177.5159349999997,2667.9644649999996,823.2722349999999,652.4659549999998,4349.634419999999,0.0,0.0,0.0,0.0
1603,11886.396549999998,25184.582894999992,3950.1941099999995,8912.646739999998,2203.0813349999994,834.8637749999999,1438.6374649999996,1886.6011049999997,342.2103299999999,1405.5521949999995,2637.556165,583.4754999999999,2480.0957499999995,201.31853999999993,992.5970849999999,161.25495499999997,4181.998919999999,6564.151354999999,6580.0832249999985,963.7351899999999,2762.3731399999992,1093.6072199999996,1228.4823249999997,2783.4510299999993,858.9045249999999,680.70409,4537.905979999999,0.0,0.0,0.0,0.0
1604,12466.792234999999,26414.286749999996,4143.065899999999,9347.836294999997,2310.6409499999995,875.6290899999999,1508.8884349999998,1978.7226599999997,358.9218999999999,1474.1917849999998,2750.2358099999997,608.3999099999999,2586.0569799999994,209.92122999999995,1035.0127649999997,168.14230499999994,4362.668404999999,6847.728244999999,6864.3488499999985,965.8403799999999,2768.3898249999993,1095.9853049999997,1231.1592949999997,2789.5196949999995,860.7758049999999,682.1855199999999,4547.795174999999,0.0,0.0,0.0,0.0
1605,12326.810094999997,26117.714859999993,4096.556794999999,9242.87568,2284.7029299999995,865.7918749999998,1491.9429549999995,1956.5012099999994,354.89345,1457.6361549999997,2771.6125849999994,613.1300899999999,2606.1602449999996,211.55859999999998,1043.0566699999997,169.44180499999996,4165.690194999999,6538.551204999999,6554.418099999999,956.7698699999999,2742.38683,1085.6932649999999,1219.593745,2763.30878,852.6929149999999,675.7789849999998,4505.08061,0.0,0.0,0.0,0.0
1606,12216.911379999998,25884.857454999998,4060.0278499999995,9160.474384999998,2264.3397649999997,858.0728449999998,1478.6360749999994,1939.0619199999996,351.72267,1444.6411549999998,2835.2491,627.2036749999999,2665.9892249999994,216.40573499999996,1066.99346,173.34030499999997,4135.892659999999,6491.782199999999,6507.532139999999,1013.4670549999998,2904.9022999999997,1150.0315099999998,1291.8719349999997,2927.0717699999996,903.2304699999997,715.8295749999999,4772.062884999999,0.0,0.0,0.0,0.0
1607,11914.868594999998,25244.905684999994,3959.6544699999995,8933.997524999999,2208.3573049999995,836.8650049999999,1442.0811399999998,1891.1233649999997,343.02901499999996,1408.9178999999997,2872.154899999999,635.3645349999999,2700.69887,219.22564999999994,1080.8851149999998,175.58844,4038.3391949999996,6338.662115,6354.0481949999985,1019.8475999999997,2923.19926,1157.2827199999997,1300.0068049999998,2945.5116749999997,908.9222799999999,720.3388399999999,4802.120319999999,0.0,0.0,0.0,0.0
1608,11390.364404999998,24133.599274999997,3785.352534999999,8540.716844999999,2111.1417099999994,800.0241799999998,1378.6005649999997,1807.8773949999998,327.92882499999996,1346.9057599999999,2855.65125,631.71294,2685.169845,217.96513499999995,1074.6735049999997,174.58782499999995,3779.5697599999994,5932.503389999999,5946.901849999999,995.3260349999997,2852.8963099999996,1129.4474299999997,1268.7408349999998,2874.6759299999994,887.0646899999998,703.0165049999998,4686.620759999999,0.0,0.0,0.0,0.0
